SZN,SLPR_ID,PLAYER NAME,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),VS,vsRK,INJ,PROJ,FPOE
1,11562,Spencer Rattler,QB,25.0,NO,22.0,22,22,11.46,11.46,11.46,1,1,1,75,75,0,58.7%,129,46,27,12,19,0,70.40,243,1,0,214,4.65,7.93,0,0,0,0,0,0,0,0,0.0,0.0,4,0,1,29,0,NA,29,7.25,100.0%,NA,NA,NA,1,NA,13,50,NA,NA,NA,NA,NA,12,26.1%,2.52,6.5%,28.6%,7.1,NA,49,243,vs ARI,25,·,15.2,-3.7
1,12474,Woody Marks,RB,24.7,HOU,77.0,77,75,0.3,0.3,0.3,1,1,0,63,7,0,0.0%,0,0,0,0,0,0,0.00,3,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,3,0,0,3,0,NA,3,1,11.1%,NA,NA,NA,0,NA,0,3,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3,@ LAR,30,·,4.9,-4.6
1,7528,Najee Harris,RB,27.5,LAC,61.0,62,62,2,1.5,1,1,1,0,65,12,0,0.0%,0,0,0,0,0,0,0.00,5,0,0,0,0.00,0.00,1,5,0,0,0,1,0,5,5.0,5.0,1,0,0,10,0,6,5,5,18.5%,0,5.70,0.000,0,0.570,0,2,0.000,0.0,NA,2.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,10,vs KC,22,IR,5.4,-3.4
1,11600,Ja'Tavion Sanders,TE,22.5,CAR,30.0,28,28,4.7,3.7,2.7,1,1,1,64,39,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,22,0,1,0,3,5,27,13.5,9.0,0,0,0,27,0,NA,0,0,60.9%,NA,NA,NA,0,NA,1,3,0.333,1.0,22,8.6%,1.23,0,NA,NA,NA,NA,NA,0.045,NA,27,@ JAX,27,OUT,7.9,-3.2
1,11586,Blake Corum,RB,24.8,LAR,51.0,54,53,2.6,2.1,1.6,1,1,0,60,10,0,0.0%,0,0,0,0,0,0,0.00,2,0,0,0,0.00,0.00,1,-2,0,0,0,1,16,14,14.0,14.0,1,1,0,16,0,6,2,2,16.7%,2,5.60,2.000,0,2.560,0,2,0.000,0.0,NA,3.4%,NA,0,NA,NA,NA,NA,NA,NA,NA,16,vs HOU,20,·,3.8,-1.2
1,9502,Tank Dell,WR,25.9,HOU,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ LAR,12,PUP,PUP,PUP
1,7002,Juwan Johnson,TE,29.0,NO,1.0,4,10,15.6,11.6,7.6,1,1,1,75,74,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,8,47,0,4,0,11,29,76,9.5,6.9,0,0,0,76,0,NA,0,0,98.7%,NA,NA,NA,0,NA,4,11,0.364,4.0,42,23.9%,1.81,0,NA,NA,NA,NA,NA,0.095,NA,76,vs ARI,12,·,5.9,9.7
1,11575,Ray Davis,RB,25.8,BUF,67.0,72,80,1.1,0.6,0.1,1,1,0,85,10,0,0.0%,0,0,0,0,0,0,0.00,2,0,0,0,0.00,0.00,1,-7,0,0,0,1,6,-1,-1.0,-1.0,1,0,0,1,0,NA,2,2,11.8%,NA,NA,NA,0,NA,0,2,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,vs BAL,2,·,5.5,-4.4
1,8111,Cade Otton,TE,26.4,TB,999.0,999,999,0,0,0,1,1,1,58,50,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,86.2%,NA,NA,NA,0,NA,0,3,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ ATL,32,·,8.0,-8.0
1,9225,Tank Bigsby,RB,24.0,PHI,66.0,63,57,1.2,1.2,1.2,1,1,0,66,14,0,0.0%,0,0,0,0,0,0,0.00,12,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,5,0,1,12,0,14,12,2.4,21.2%,0,2.70,0.000,1,0.270,1,5,0.200,1.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,12,vs DAL,5,DNP,DNP,DNP
1,4018,Joe Mixon,RB,29.2,HOU,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ LAR,30,PUP,PUP,PUP
1,9229,Anthony Richardson,QB,23.3,IND,999.0,999,999,0,0,0,1,0,0,73,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs MIA,3,DNP,DNP,DNP
1,8210,Chigoziem Okonkwo,TE,26.0,TEN,29.0,32,37,4.9,3.4,1.9,1,1,1,57,50,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,-1,1,1,0,4,20,19,6.3,4.8,0,0,0,19,0,NA,0,0,87.7%,NA,NA,NA,0,NA,1,4,0.250,1.0,27,14.3%,0.70,0,NA,NA,NA,NA,NA,0.037,NA,19,@ DEN,24,·,8.7,-3.8
1,11583,Jonathon Brooks,RB,22.2,CAR,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ JAX,29,PUP,PUP,PUP
1,8167,Christian Watson,WR,26.4,GB,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs DET,6,PUP,PUP,PUP
1,12531,Trevor Etienne,RB,21.2,CAR,76.0,76,73,0.4,0.4,0.4,1,1,0,64,2,0,0.0%,0,0,0,0,0,0,0.00,4,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,4,0,NA,4,4,3.1%,NA,NA,NA,0,NA,0,1,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4,@ JAX,29,·,1.9,-1.5
1,96,Aaron Rodgers,QB,41.8,PIT,7.0,7,7,25.66,25.66,25.66,1,1,1,56,56,0,73.3%,71,30,22,10,8,0,136.70,243,4,4,244,8.13,11.09,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,-1,0,NA,-1,-1,100.0%,NA,NA,NA,0,NA,14,31,NA,NA,NA,NA,NA,14,46.7%,2.43,0.0%,26.5%,4.3,NA,34,243,@ NYJ,6,·,17.8,7.9
1,4988,Nick Chubb,RB,29.7,HOU,38.0,37,33,6,6,6,1,1,1,63,32,0,0.0%,0,0,0,0,0,0,0.00,60,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,13,0,4,60,0,47,60,4.62,50.8%,7,3.60,0.538,4,0.898,4,14,0.286,4.0,NA,3.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,60,@ LAR,30,·,11.0,-5.0
1,4144,Jonnu Smith,TE,30.1,PIT,10.0,11,11,12.5,10,7.5,1,1,0,56,37,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,-14,0,1,1,6,29,15,3.0,2.5,0,0,0,15,0,NA,0,0,66.1%,NA,NA,NA,0,NA,2,6,0.333,2.0,18,20.0%,0.83,0,NA,NA,NA,NA,NA,0.056,NA,15,@ NYJ,7,·,6.2,6.3
1,9486,Dontayvion Wicks,WR,24.2,GB,68.0,70,67,5,4,3,1,1,0,48,22,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,27,0,2,0,2,3,30,15.0,15.0,0,0,0,30,0,NA,0,0,45.8%,NA,NA,NA,0,NA,2,2,1.000,2.0,9,9.1%,3.33,0,NA,NA,NA,NA,NA,0.222,NA,30,vs DET,6,·,2.4,2.6
1,12505,Jalen Royals,WR,22.6,KC,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ LAC,25,DNP,DNP,DNP
1,7527,Mac Jones,QB,27.0,SF,999.0,999,999,0,0,0,1,0,0,76,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ SEA,21,DNP,DNP,DNP
1,1339,Zach Ertz,TE,34.8,WAS,13.0,10,4,11.6,10.1,8.6,1,1,1,70,45,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,20,0,1,1,5,6,26,8.7,5.2,0,0,0,26,0,NA,0,0,64.3%,NA,NA,NA,0,NA,2,5,0.400,2.0,27,16.7%,0.96,0,NA,NA,NA,NA,NA,0.037,NA,26,vs NYG,23,·,7.9,3.7
1,8125,Calvin Austin III,WR,26.5,PIT,16.0,12,10,17,15,13,1,1,1,56,45,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,48,0,2,1,6,22,70,17.5,11.7,0,0,0,70,0,NA,0,0,80.4%,NA,NA,NA,0,NA,3,6,0.500,3.0,29,20.0%,2.41,0,NA,NA,NA,NA,NA,0.069,NA,70,@ NYJ,13,Q,6.6,10.4
1,7600,Pat Freiermuth,TE,26.9,PIT,27.0,26,27,5.8,4.3,2.8,1,1,0,56,28,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,20,0,2,0,3,8,28,9.3,9.3,0,0,0,28,0,NA,0,0,50.0%,NA,NA,NA,0,NA,2,3,0.667,2.0,17,10.0%,1.65,0,NA,NA,NA,NA,NA,0.118,NA,28,@ NYJ,7,·,8.1,-2.3
1,8142,Alec Pierce,WR,25.4,IND,77.0,68,56,4.6,4.1,3.6,1,1,1,73,58,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,36,0,1,0,3,0,36,36.0,12.0,0,0,0,36,0,NA,0,0,79.5%,NA,NA,NA,0,NA,1,3,0.333,1.0,24,10.3%,1.50,0,NA,NA,NA,NA,NA,0.042,NA,36,vs MIA,21,OUT,7.0,-2.4
1,9482,Michael Mayer,TE,24.2,LV,20.0,22,22,7.8,5.8,3.8,1,1,1,63,40,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,14,0,3,0,4,24,38,9.5,9.5,0,0,0,38,0,NA,0,0,63.5%,NA,NA,NA,0,NA,3,4,0.750,3.0,17,11.8%,2.24,0,NA,NA,NA,NA,NA,0.176,NA,38,@ NE,5,OUT,3.5,4.3
1,9511,Keaton Mitchell,RB,23.7,BAL,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ BUF,13,DNP,DNP,DNP
1,10213,Tre Tucker,WR,24.5,LV,24.0,22,13,13.4,12.4,11.4,1,1,1,63,57,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,49,0,1,1,3,5,54,27.0,18.0,0,0,0,54,0,NA,0,0,90.5%,NA,NA,NA,0,NA,2,3,0.667,2.0,35,8.8%,1.54,0,NA,NA,NA,NA,NA,0.029,NA,54,@ NE,7,·,5.3,8.1
1,9757,Kendre Miller,RB,23.3,NO,58.0,53,51,2.4,2.4,2.4,1,1,0,75,11,0,0.0%,0,0,0,0,0,0,0.00,24,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,5,1,1,24,0,21,24,4.8,14.7%,4,4.10,0.800,1,1.210,1,5,0.200,1.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,24,vs ARI,12,·,4.2,-1.8
1,11643,Jaylen Wright,RB,22.5,MIA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ IND,24,OUT,OUT,OUT
1,1234,Russell Wilson,QB,36.8,NYG,24.0,24,24,11.12,11.12,11.12,1,1,1,68,68,1,45.9%,84,37,17,9,20,0,59.30,212,2,0,168,4.54,9.88,0,0,0,0,0,0,0,0,0.0,0.0,8,0,3,44,0,NA,44,5.5,100.0%,NA,NA,NA,3,NA,12,45,NA,NA,NA,NA,NA,9,24.3%,2.69,2.7%,48.9%,5.7,NA,45,212,@ WAS,8,·,18.0,-6.9
1,12524,Shedeur Sanders,QB,23.6,CLE,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs CIN,7,OUT,OUT,OUT
1,7670,Joshua Palmer,WR,26.0,BUF,35.0,35,36,11.1,8.6,6.1,1,1,1,85,53,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,49,0,3,0,9,12,61,12.2,6.8,0,0,0,61,0,NA,0,0,62.4%,NA,NA,NA,0,NA,3,9,0.333,3.0,35,19.6%,1.74,0,NA,NA,NA,NA,NA,0.086,NA,61,vs BAL,2,·,8.2,2.9
1,4950,Christian Kirk,WR,28.8,HOU,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ LAR,12,DNP,DNP,DNP
1,6826,Cole Kmet,TE,26.5,CHI,32.0,30,24,4.1,3.6,3.1,1,1,1,67,60,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,31,0,1,0,4,0,31,31.0,7.8,0,0,0,31,0,NA,0,0,89.6%,NA,NA,NA,0,NA,1,4,0.250,1.0,24,11.4%,1.29,0,NA,NA,NA,NA,NA,0.042,NA,31,vs MIN,14,·,5.6,-1.5
1,11597,Theo Johnson,TE,24.6,NYG,49.0,49,49,1.5,1,0.5,1,1,1,68,53,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-1,1,0,0,3,6,5,5.0,1.7,0,0,0,5,0,NA,0,0,77.9%,NA,NA,NA,0,NA,0,3,0.000,0.0,29,8.1%,0.17,0,NA,NA,NA,NA,NA,0.000,NA,5,@ WAS,11,·,6.7,-5.2
1,11596,Ben Sinnott,TE,23.2,WAS,999.0,999,999,0,0,0,1,1,0,70,8,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,11.4%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs NYG,23,·,0.5,-0.5
1,3214,Hunter Henry,TE,30.8,NE,15.0,16,15,10.6,8.6,6.6,1,1,1,71,66,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,47,0,3,0,8,19,66,16.5,8.3,0,0,0,66,0,NA,0,0,93.0%,NA,NA,NA,0,NA,3,8,0.375,3.0,37,17.4%,1.78,0,NA,NA,NA,NA,NA,0.081,NA,66,vs LV,25,·,8.0,2.6
1,11577,Will Shipley,RB,23.0,PHI,50.0,47,45,2.6,2.6,2.6,1,1,0,63,5,0,0.0%,0,0,0,0,0,0,0.00,26,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,3,0,2,26,0,12,26,8.67,7.9%,0,4.00,0.000,2,0.400,2,3,0.667,2.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,26,vs DAL,5,·,3.7,-1.1
1,11651,Isaac Guerendo,RB,25.2,SF,999.0,999,999,0,0,0,1,1,0,76,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ SEA,18,·,1.1,-1.1
1,12543,Tahj Brooks,RB,23.3,CIN,999.0,999,999,0,0,0,1,1,0,52,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CLE,28,·,2.0,-2.0
1,11610,Malik Washington,WR,24.7,MIA,69.0,71,68,4.9,3.9,2.9,1,1,0,48,28,0,0.0%,0,0,0,0,0,0,0.00,9,0,0,0,0.00,0.00,2,-7,0,1,0,5,27,20,10.0,4.0,1,0,0,29,0,NA,9,9,58.3%,NA,NA,NA,0,NA,1,6,0.167,1.0,24,16.1%,0.83,0,NA,NA,NA,NA,NA,0.042,NA,29,@ IND,5,·,6.5,-1.6
1,12486,Dillon Gabriel,QB,24.7,CLE,999.0,999,999,0,0,0,1,0,0,76,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs CIN,7,DNP,DNP,DNP
1,12545,Tyler Shough,QB,26.0,NO,999.0,999,999,0,0,0,1,0,0,75,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs ARI,25,DNP,DNP,DNP
1,12455,Brashard Smith,RB,22.4,KC,999.0,999,999,0,0,0,1,1,0,61,8,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,13.1%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ LAC,25,·,2.3,-2.3
1,11569,Jarquez Hunter,RB,22.7,LAR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs HOU,20,DNP,DNP,DNP
1,12503,Isaiah Bond,WR,21.5,CLE,106.0,106,108,1.5,1,0.5,1,1,0,76,21,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-4,0,0,0,1,9,5,5.0,5.0,0,0,0,5,0,NA,0,0,27.6%,NA,NA,NA,0,NA,0,1,0.000,0.0,11,2.2%,0.45,0,NA,NA,NA,NA,NA,0.000,NA,5,vs CIN,11,·,1.2,0.3
1,12476,Devin Neal,RB,22.1,NO,70.0,67,63,0.9,0.9,0.9,1,1,0,75,7,0,0.0%,0,0,0,0,0,0,0.00,9,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,9,0,NA,9,4.5,9.3%,NA,NA,NA,0,NA,0,2,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,9,vs ARI,12,OUT,2.9,-2.0
1,12670,KeAndre Lambert-Smith,WR,23.9,LAC,999.0,999,999,0,0,0,1,1,0,65,14,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,21.5%,NA,NA,NA,0,NA,0,1,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs KC,31,·,1.8,-1.8
1,8143,Jerome Ford,RB,26.0,CLE,63.0,66,71,1.5,1,0.5,1,1,0,76,41,0,0.0%,0,0,0,0,0,0,0.00,8,0,0,0,0.00,0.00,1,-5,0,0,0,1,2,-3,-3.0,-3.0,6,1,0,5,0,34,8,1.33,53.9%,2,5.60,0.333,0,0.893,0,7,0.000,0.0,NA,2.2%,NA,0,NA,NA,NA,NA,NA,NA,NA,5,vs CIN,1,·,12.7,-11.2
1,9506,Sean Tucker,RB,23.9,TB,80.0,80,79,0.2,0.2,0.2,1,1,0,58,2,0,0.0%,0,0,0,0,0,0,0.00,2,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,2,0,NA,2,2,3.4%,NA,NA,NA,0,NA,0,1,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,@ ATL,32,·,3.2,-3.0
1,8188,Tyquan Thornton,WR,25.1,KC,61.0,56,52,6.1,5.1,4.1,1,1,0,61,44,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,36,0,1,0,4,5,41,20.5,10.3,0,0,0,41,0,NA,0,0,72.1%,NA,NA,NA,0,NA,1,4,0.250,1.0,31,10.3%,1.32,0,NA,NA,NA,NA,NA,0.032,NA,41,@ LAC,25,·,3.6,2.5
1,7587,Dyami Brown,WR,25.9,JAX,44.0,43,38,8.8,7.3,5.8,1,1,1,66,47,0,0.0%,0,0,0,0,0,0,0.00,6,0,0,0,0.00,0.00,3,47,1,3,0,4,5,52,17.3,13.0,2,0,1,58,0,NA,6,3,71.2%,NA,NA,NA,1,NA,4,6,0.667,4.0,25,12.9%,2.08,0,NA,NA,NA,NA,NA,0.120,NA,58,vs CAR,29,·,6.3,2.5
1,11630,Roman Wilson,WR,24.2,PIT,999.0,999,999,0,0,0,1,1,1,56,10,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,17.9%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NYJ,13,·,5.7,-5.7
1,12641,Jaylin Lane,WR,23.4,WAS,96.0,96,94,2.1,1.6,1.1,1,1,0,70,21,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,4,0,1,0,2,7,11,11.0,5.5,0,0,0,11,0,NA,0,0,30.0%,NA,NA,NA,0,NA,1,2,0.500,1.0,10,6.7%,1.10,0,NA,NA,NA,NA,NA,0.100,NA,11,vs NYG,3,·,2.7,-0.6
1,10232,Michael Wilson,WR,25.6,ARI,105.0,105,106,1.5,1,0.5,1,1,0,66,44,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,3,0,1,0,4,2,5,5.0,1.3,0,0,0,5,0,NA,0,0,66.7%,NA,NA,NA,0,NA,1,4,0.250,1.0,26,13.8%,0.19,0,NA,NA,NA,NA,NA,0.038,NA,5,@ NO,19,·,7.1,-5.6
1,8180,Jalen Nailor,WR,26.5,MIN,82.0,78,69,3.8,3.3,2.8,1,1,1,56,49,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,19,0,1,0,3,9,28,28.0,9.3,0,0,0,28,0,NA,0,0,87.5%,NA,NA,NA,0,NA,1,3,0.333,1.0,22,15.0%,1.27,0,NA,NA,NA,NA,NA,0.045,NA,28,@ CHI,23,·,5.3,-1.5
1,5001,Dalton Schultz,TE,29.2,HOU,26.0,25,26,5.8,4.3,2.8,1,1,1,63,34,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,17,0,2,0,5,11,28,9.3,5.6,0,0,0,28,0,NA,0,0,54.0%,NA,NA,NA,0,NA,2,5,0.400,2.0,18,18.5%,1.56,0,NA,NA,NA,NA,NA,0.111,NA,28,@ LAR,13,·,7.0,-1.2
1,12544,LeQuint Allen,RB,21.1,JAX,60.0,59,60,2.1,1.6,1.1,1,1,0,66,9,0,0.0%,0,0,0,0,0,0,0.00,7,0,0,0,0.00,0.00,1,-4,0,0,0,1,8,4,4.0,4.0,1,0,1,11,0,4,7,7,13.6%,0,4.30,0.000,1,0.430,1,2,0.500,1.0,NA,3.2%,NA,0,NA,NA,NA,NA,NA,NA,NA,11,vs CAR,16,DNP,DNP,DNP
1,7021,Rico Dowdle,RB,27.2,CAR,47.0,48,54,3.6,2.6,1.6,1,1,0,64,22,0,0.0%,0,0,0,0,0,0,0.00,12,0,0,0,0.00,0.00,2,-4,0,0,0,3,8,4,2.0,1.3,3,0,0,16,0,3,12,4,34.4%,0,0.90,0.000,0,0.090,0,6,0.000,0.0,NA,8.6%,NA,0,NA,NA,NA,NA,NA,NA,NA,16,@ JAX,29,·,6.8,-3.2
1,12467,Jordan James,RB,21.5,SF,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ SEA,18,OUT,OUT,OUT
